Date,Device,TrafficSource,Sessions,Orders,Revenue,Returns,BounceRate
2026-01-15,Desktop,Referral,245,7,576.62,0,0.528
2026-01-15,Tablet,Paid Search,252,2,148.98,0,0.246
2026-01-15,Tablet,Organic Search,210,7,714.89,2,0.43
2026-01-15,Tablet,Email,129,4,320.66,2,0.574
2026-01-15,Tablet,Social,153,6,591.61,1,0.371
2026-01-15,Tablet,Referral,108,1,71.91,0,0.489
2026-01-16,Mobile,Paid Search,693,18,1186.7,1,0.469
2026-01-16,Mobile,Organic Search,661,7,520.93,0,0.401
2026-01-16,Mobile,Email,399,14,1423.36,1,0.367
2026-01-16,Mobile,Social,395,10,701.33,0,0.455
2026-01-16,Mobile,Referral,308,10,752.35,1,0.363
2026-01-16,Desktop,Paid Search,509,14,1359.03,2,0.303
2026-01-16,Desktop,Organic Search,489,8,591.6,0,0.333
2026-01-16,Desktop,Email,271,14,1823.72,2,0.482
2026-01-16,Desktop,Social,326,10,815.65,0,0.497
2026-01-16,Desktop,Referral,260,5,468.59,0,0.47
2026-01-16,Tablet,Paid Search,254,10,867.26,0,0.442
2026-01-16,Tablet,Organic Search,209,8,530.5,0,0.331
2026-01-16,Tablet,Email,127,2,157.94,0,0.532
2026-01-16,Tablet,Social,153,7,477.09,0,0.551
2026-01-16,Tablet,Referral,109,2,143.99,0,0.513
2026-01-17,Mobile,Paid Search,617,22,2034.22,1,0.478
2026-01-17,Mobile,Organic Search,623,18,1192.35,2,0.549
2026-01-17,Mobile,Email,397,10,765.91,0,0.431
2026-01-17,Mobile,Social,423,10,835.27,0,0.331
2026-01-17,Mobile,Referral,328,12,1063.88,0,0.368
2026-01-17,Desktop,Paid Search,477,9,557.82,1,0.205
2026-01-17,Desktop,Organic Search,446,19,1268.37,0,0.437
2026-01-17,Desktop,Email,308,6,422.76,2,0.389
2026-01-17,Desktop,Social,354,12,827.21,1,0.237
2026-01-17,Desktop,Referral,241,10,892.22,0,0.409
2026-01-17,Tablet,Paid Search,240,5,446.75,2,0.433
2026-01-17,Tablet,Organic Search,231,8,477.67,0,0.227
2026-01-17,Tablet,Email,138,2,174.69,0,0.482
2026-01-17,Tablet,Social,138,4,296.65,0,0.519
2026-01-17,Tablet,Referral,120,2,93.18,0,0.273
2026-01-18,Mobile,Paid Search,740,14,1138.81,1,0.291
2026-01-18,Mobile,Organic Search,647,12,1246.52,0,0.387
2026-01-18,Mobile,Email,412,8,858.1,1,0.31
2026-01-18,Mobile,Social,465,8,437.07,0,0.35
2026-01-18,Mobile,Referral,338,9,496.41,1,0.487
2026-01-18,Desktop,Paid Search,532,25,2450.37,0,0.388
2026-01-18,Desktop,Organic Search,453,13,801.42,0,0.427
2026-01-18,Desktop,Email,282,17,1190.41,0,0.445
2026-01-18,Desktop,Social,333,15,1617.93,1,0.272
2026-01-18,Desktop,Referral,243,7,561.28,0,0.387
2026-01-18,Tablet,Paid Search,225,3,247.72,0,0.294
2026-01-18,Tablet,Organic Search,206,1,86.11,1,0.353
2026-01-18,Tablet,Email,130,4,409.68,0,0.288
2026-01-18,Tablet,Social,156,7,447.1,0,0.451
2026-01-18,Tablet,Referral,113,2,116.09,0,0.47
2026-01-19,Mobile,Paid Search,709,16,1654.33,1,0.332
2026-01-19,Mobile,Organic Search,663,12,1133.9,1,0.331
2026-01-19,Mobile,Email,385,9,839.75,0,0.347
2026-01-19,Mobile,Social,458,10,521.28,1,0.539
2026-01-19,Mobile,Referral,323,9,696.91,1,0.432
2026-01-19,Desktop,Paid Search,517,15,896.71,2,0.567
2026-01-19,Desktop,Organic Search,488,11,820.72,0,0.292
2026-01-19,Desktop,Email,302,12,827.46,0,0.254
2026-01-19,Desktop,Social,332,7,584.4,0,0.49
2026-01-19,Desktop,Referral,234,8,484.1,0,0.464
2026-01-19,Tablet,Paid Search,237,3,233.24,0,0.425
2026-01-19,Tablet,Organic Search,211,5,464.2,0,0.389
2026-01-19,Tablet,Email,135,5,478.5,0,0.548
2026-01-19,Tablet,Social,155,8,644.98,1,0.558
2026-01-19,Tablet,Referral,117,3,266.24,0,0.382
2026-01-20,Mobile,Paid Search,745,21,1516.03,2,0.228
2026-01-20,Mobile,Organic Search,620,16,1417.15,1,0.523
2026-01-20,Mobile,Email,413,9,1034.12,0,0.393
2026-01-20,Mobile,Social,441,9,815.9,0,0.3
2026-01-20,Mobile,Referral,337,9,923.44,2,0.442
2026-01-20,Desktop,Paid Search,505,10,893.48,0,0.491
2026-01-20,Desktop,Organic Search,490,12,1246.22,1,0.497
2026-01-20,Desktop,Email,276,9,982.95,1,0.545
2026-01-20,Desktop,Social,345,14,1026.75,3,0.357
2026-01-20,Desktop,Referral,254,4,317.56,0,0.613
2026-01-20,Tablet,Paid Search,220,6,453.82,1,0.287
2026-01-20,Tablet,Organic Search,216,7,587.42,1,0.417
2026-01-20,Tablet,Email,124,4,234.13,0,0.491
2026-01-20,Tablet,Social,155,4,235.29,0,0.374
2026-01-20,Tablet,Referral,110,5,439.9,0,0.479
2026-01-21,Mobile,Paid Search,776,17,980.17,2,0.445
2026-01-21,Mobile,Organic Search,613,14,1088.9,1,0.418
2026-01-21,Mobile,Email,409,14,906.04,0,0.386
2026-01-21,Mobile,Social,467,10,825.0,0,0.484
2026-01-21,Mobile,Referral,322,7,362.01,0,0.3
2026-01-21,Desktop,Paid Search,540,15,1161.89,1,0.359
2026-01-21,Desktop,Organic Search,483,7,283.14,0,0.59
2026-01-21,Desktop,Email,274,11,1304.3,0,0.43
2026-01-21,Desktop,Social,342,6,326.64,0,0.526
2026-01-21,Desktop,Referral,257,0,0.0,0,0.367
2026-01-21,Tablet,Paid Search,233,5,372.53,1,0.329
2026-01-21,Tablet,Organic Search,220,3,222.99,1,0.499
2026-01-21,Tablet,Email,132,6,469.93,1,0.552
2026-01-21,Tablet,Social,147,0,0.0,0,0.466
2026-01-21,Tablet,Referral,111,4,329.87,0,0.26
2026-01-22,Mobile,Paid Search,706,18,1078.9,2,0.369
2026-01-22,Mobile,Organic Search,673,9,858.27,0,0.386
2026-01-22,Mobile,Email,392,12,994.48,0,0.405
2026-01-22,Mobile,Social,475,12,1057.02,0,0.509
2026-01-22,Mobile,Referral,326,9,464.04,0,0.632
2026-01-22,Desktop,Paid Search,497,15,1750.3,1,0.281
2026-01-22,Desktop,Organic Search,470,16,863.04,0,0.299
2026-01-22,Desktop,Email,271,14,875.79,0,0.448
2026-01-22,Desktop,Social,335,7,436.13,0,0.341
2026-01-22,Desktop,Referral,249,5,476.55,0,0.338
2026-01-22,Tablet,Paid Search,228,9,674.14,3,0.379
2026-01-22,Tablet,Organic Search,205,6,662.05,1,0.551
2026-01-22,Tablet,Email,126,0,0.0,0,0.2
2026-01-22,Tablet,Social,160,4,277.67,0,0.411
2026-01-22,Tablet,Referral,108,0,0.0,0,0.328
2026-01-23,Mobile,Paid Search,707,14,1104.95,1,0.282
2026-01-23,Mobile,Organic Search,632,14,799.58,2,0.373
2026-01-23,Mobile,Email,407,4,213.93,0,0.351
2026-01-23,Mobile,Social,478,12,799.97,1,0.503
2026-01-23,Mobile,Referral,342,6,517.75,0,0.479
2026-01-23,Desktop,Paid Search,537,16,1001.28,1,0.426
2026-01-23,Desktop,Organic Search,472,9,681.19,0,0.464
2026-01-23,Desktop,Email,291,11,892.0,0,0.469
2026-01-23,Desktop,Social,351,11,272.7,1,0.365
2026-01-23,Desktop,Referral,255,11,1117.03,0,0.408
2026-01-23,Tablet,Paid Search,239,6,347.2,0,0.311
2026-01-23,Tablet,Organic Search,214,8,767.78,0,0.484
2026-01-23,Tablet,Email,136,5,467.74,0,0.347
2026-01-23,Tablet,Social,146,5,409.61,0,0.493
2026-01-23,Tablet,Referral,112,4,352.7,1,0.389
2026-01-24,Mobile,Paid Search,684,11,821.88,0,0.519
2026-01-24,Mobile,Organic Search,633,15,1143.2,1,0.383
2026-01-24,Mobile,Email,413,13,978.48,0,0.496
2026-01-24,Mobile,Social,462,8,609.99,0,0.299
2026-01-24,Mobile,Referral,330,4,217.59,0,0.426
2026-01-24,Desktop,Paid Search,534,13,1105.67,1,0.348
2026-01-24,Desktop,Organic Search,492,14,889.81,1,0.308
2026-01-24,Desktop,Email,287,6,473.94,0,0.329
2026-01-24,Desktop,Social,329,11,827.47,0,0.382
2026-01-24,Desktop,Referral,250,9,888.64,0,0.443
2026-01-24,Tablet,Paid Search,253,6,545.35,0,0.43
2026-01-24,Tablet,Organic Search,221,5,363.72,0,0.337
2026-01-24,Tablet,Email,127,5,312.43,0,0.423
2026-01-24,Tablet,Social,131,5,456.49,0,0.538
2026-01-24,Tablet,Referral,121,3,235.88,0,0.314
2026-01-25,Mobile,Paid Search,735,10,867.22,2,0.483
2026-01-25,Mobile,Organic Search,601,17,1447.02,1,0.251
2026-01-25,Mobile,Email,394,14,1167.96,0,0.406
2026-01-25,Mobile,Social,459,7,622.91,0,0.423
2026-01-25,Mobile,Referral,337,8,779.09,1,0.266
2026-01-25,Desktop,Paid Search,500,18,962.9,3,0.46
2026-01-25,Desktop,Organic Search,471,7,679.48,2,0.605
2026-01-25,Desktop,Email,281,8,713.12,1,0.487
2026-01-25,Desktop,Social,319,11,799.49,2,0.273
2026-01-25,Desktop,Referral,249,6,284.07,0,0.512
2026-01-25,Tablet,Paid Search,237,3,208.6,1,0.338
2026-01-25,Tablet,Organic Search,208,5,513.22,0,0.352
2026-01-25,Tablet,Email,124,5,439.31,1,0.53
2026-01-25,Tablet,Social,156,5,588.2,0,0.266
2026-01-25,Tablet,Referral,108,2,255.22,0,0.481
2026-01-26,Mobile,Paid Search,712,10,856.52,0,0.22
2026-01-26,Mobile,Organic Search,650,13,1178.09,1,0.375
2026-01-26,Mobile,Email,403,12,1200.21,2,0.373
2026-01-26,Mobile,Social,474,9,1040.45,1,0.433
2026-01-26,Mobile,Referral,343,10,941.43,0,0.393
2026-01-26,Desktop,Paid Search,503,10,404.83,0,0.406
2026-01-26,Desktop,Organic Search,448,11,1034.7,0,0.501
2026-01-26,Desktop,Email,283,9,1238.4,1,0.186
2026-01-26,Desktop,Social,337,15,488.92,1,0.492
2026-01-26,Desktop,Referral,256,11,813.84,0,0.418
2026-01-26,Tablet,Paid Search,226,4,428.72,0,0.436
2026-01-26,Tablet,Organic Search,220,4,418.0,1,0.402
2026-01-26,Tablet,Email,124,6,584.17,0,0.429
2026-01-26,Tablet,Social,152,4,410.0,1,0.265
2026-01-26,Tablet,Referral,114,5,412.94,0,0.345
2026-01-27,Mobile,Paid Search,683,15,1444.82,1,0.435
2026-01-27,Mobile,Organic Search,673,21,1644.14,0,0.449
2026-01-27,Mobile,Email,367,5,378.96,0,0.327
2026-01-27,Mobile,Social,425,10,1053.93,2,0.475
2026-01-27,Mobile,Referral,347,3,245.5,0,0.526
2026-01-27,Desktop,Paid Search,518,14,795.05,0,0.303
2026-01-27,Desktop,Organic Search,467,13,1041.51,1,0.311
2026-01-27,Desktop,Email,306,16,1392.76,1,0.537
2026-01-27,Desktop,Social,351,9,832.74,0,0.484
2026-01-27,Desktop,Referral,245,5,362.58,0,0.377
2026-01-27,Tablet,Paid Search,215,7,776.58,0,0.394
2026-01-27,Tablet,Organic Search,218,10,811.02,0,0.416
2026-01-27,Tablet,Email,131,1,72.99,0,0.502
2026-01-27,Tablet,Social,129,3,248.63,0,0.389
2026-01-27,Tablet,Referral,112,3,203.71,0,0.555
2026-01-28,Mobile,Paid Search,703,18,1514.12,0,0.256
2026-01-28,Mobile,Organic Search,633,18,1158.47,2,0.518
2026-01-28,Mobile,Email,394,16,1661.72,3,0.268
2026-01-28,Mobile,Social,453,5,329.91,0,0.313
2026-01-28,Mobile,Referral,347,15,1103.64,2,0.418
2026-01-28,Desktop,Paid Search,481,12,889.4,1,0.282
2026-01-28,Desktop,Organic Search,505,7,616.43,0,0.282
2026-01-28,Desktop,Email,293,7,643.44,1,0.451
2026-01-28,Desktop,Social,345,7,540.83,1,0.265
2026-01-28,Desktop,Referral,253,8,588.77,1,0.421
2026-01-28,Tablet,Paid Search,215,5,302.32,0,0.271
2026-01-28,Tablet,Organic Search,208,7,320.95,0,0.264
2026-01-28,Tablet,Email,128,7,800.38,0,0.356
2026-01-28,Tablet,Social,150,3,180.76,0,0.358
2026-01-28,Tablet,Referral,103,2,81.76,0,0.424
2026-01-29,Mobile,Paid Search,726,20,2130.12,1,0.584
2026-01-29,Mobile,Organic Search,676,10,644.46,0,0.565
2026-01-29,Mobile,Email,361,11,954.7,1,0.442
2026-01-29,Mobile,Social,439,11,921.7,0,0.352
2026-01-29,Mobile,Referral,316,13,939.76,2,0.347
2026-01-29,Desktop,Paid Search,500,13,642.78,1,0.32
2026-01-29,Desktop,Organic Search,457,8,666.83,0,0.373
2026-01-29,Desktop,Email,298,9,675.89,1,0.363
2026-01-29,Desktop,Social,338,15,702.04,0,0.407
2026-01-29,Desktop,Referral,249,7,482.01,1,0.404
2026-01-29,Tablet,Paid Search,244,7,460.88,2,0.586
2026-01-29,Tablet,Organic Search,220,3,357.29,0,0.299
2026-01-29,Tablet,Email,138,4,250.18,2,0.62
2026-01-29,Tablet,Social,151,2,137.87,0,0.446
2026-01-29,Tablet,Referral,108,5,311.15,0,0.397
2026-01-30,Mobile,Paid Search,726,20,1578.87,2,0.744
2026-01-30,Mobile,Organic Search,652,13,773.0,1,0.519
2026-01-30,Mobile,Email,383,13,1194.14,1,0.509
2026-01-30,Mobile,Social,420,8,522.04,0,0.447
2026-01-30,Mobile,Referral,320,8,652.53,0,0.438
2026-01-30,Desktop,Paid Search,546,12,1065.67,2,0.313
2026-01-30,Desktop,Organic Search,439,9,610.27,0,0.356
2026-01-30,Desktop,Email,274,5,456.97,0,0.42
2026-01-30,Desktop,Social,338,14,896.46,1,0.502
2026-01-30,Desktop,Referral,245,5,339.57,0,0.595
2026-01-30,Tablet,Paid Search,230,6,454.22,1,0.413
2026-01-30,Tablet,Organic Search,191,5,476.06,0,0.588
2026-01-30,Tablet,Email,142,3,197.2,0,0.499
2026-01-30,Tablet,Social,144,6,606.86,0,0.361
2026-01-30,Tablet,Referral,117,2,189.29,0,0.521
2026-01-31,Mobile,Paid Search,711,17,1433.14,0,0.434
2026-01-31,Mobile,Organic Search,650,15,1249.57,2,0.365
2026-01-31,Mobile,Email,433,14,1419.49,1,0.397
2026-01-31,Mobile,Social,421,14,655.03,1,0.527
2026-01-31,Mobile,Referral,312,12,1003.48,0,0.327
2026-01-31,Desktop,Paid Search,524,13,659.9,0,0.351
2026-01-31,Desktop,Organic Search,517,10,752.74,1,0.433
2026-01-31,Desktop,Email,286,10,926.03,0,0.377
2026-01-31,Desktop,Social,317,6,580.21,1,0.446
2026-01-31,Desktop,Referral,240,8,818.46,0,0.39
2026-01-31,Tablet,Paid Search,214,4,358.36,2,0.648
2026-01-31,Tablet,Organic Search,208,5,396.85,0,0.538
2026-01-31,Tablet,Email,134,4,304.75,0,0.767
2026-01-31,Tablet,Social,159,5,429.02,0,0.264
2026-01-31,Tablet,Referral,106,0,0.0,0,0.334
2026-02-01,Mobile,Paid Search,666,12,1111.15,1,0.324
2026-02-01,Mobile,Organic Search,698,15,1128.84,0,0.392
2026-02-01,Mobile,Email,383,6,412.73,0,0.4
2026-02-01,Mobile,Social,424,9,701.78,0,0.359
2026-02-01,Mobile,Referral,343,5,317.49,0,0.419
2026-02-01,Desktop,Paid Search,488,12,1068.64,0,0.409
2026-02-01,Desktop,Organic Search,488,10,878.41,1,0.405
2026-02-01,Desktop,Email,292,14,1548.56,2,0.346
2026-02-01,Desktop,Social,343,6,432.86,1,0.481
2026-02-01,Desktop,Referral,249,5,388.51,0,0.414
2026-02-01,Tablet,Paid Search,225,4,269.52,0,0.263
2026-02-01,Tablet,Organic Search,206,2,113.11,0,0.511
2026-02-01,Tablet,Email,135,4,349.04,0,0.428
2026-02-01,Tablet,Social,148,6,394.57,0,0.435
2026-02-01,Tablet,Referral,107,4,354.2,0,0.494
2026-02-02,Mobile,Paid Search,746,9,898.03,0,0.459
2026-02-02,Mobile,Organic Search,588,14,1232.33,3,0.405
2026-02-02,Mobile,Email,363,16,1652.8,2,0.501
2026-02-02,Mobile,Social,402,14,1036.05,1,0.739
2026-02-02,Mobile,Referral,320,9,672.18,0,0.359
2026-02-02,Desktop,Paid Search,481,9,794.66,1,0.355
2026-02-02,Desktop,Organic Search,474,12,1226.91,1,0.51
2026-02-02,Desktop,Email,293,4,286.03,1,0.555
2026-02-02,Desktop,Social,321,11,724.71,1,0.52
2026-02-02,Desktop,Referral,256,10,1085.57,2,0.312
2026-02-02,Tablet,Paid Search,225,8,601.82,0,0.364
2026-02-02,Tablet,Organic Search,210,5,349.52,1,0.248
2026-02-02,Tablet,Email,115,6,327.58,0,0.528
2026-02-02,Tablet,Social,152,8,611.63,0,0.544
2026-02-02,Tablet,Referral,109,3,279.5,0,0.475
2026-02-03,Mobile,Paid Search,664,15,1009.65,0,0.442
2026-02-03,Mobile,Organic Search,657,15,1327.69,1,0.465
2026-02-03,Mobile,Email,395,11,746.42,0,0.541
2026-02-03,Mobile,Social,460,8,583.14,1,0.315
2026-02-03,Mobile,Referral,343,10,1037.37,0,0.429
2026-02-03,Desktop,Paid Search,477,14,1669.11,0,0.389
2026-02-03,Desktop,Organic Search,456,15,1214.67,1,0.372
2026-02-03,Desktop,Email,286,10,757.12,2,0.611
2026-02-03,Desktop,Social,326,7,572.13,0,0.511
2026-02-03,Desktop,Referral,254,2,170.39,0,0.369
2026-02-03,Tablet,Paid Search,217,3,299.38,0,0.4
2026-02-03,Tablet,Organic Search,203,5,254.87,1,0.401
2026-02-03,Tablet,Email,126,0,0.0,0,0.536
2026-02-03,Tablet,Social,166,6,420.84,0,0.275
2026-02-03,Tablet,Referral,111,5,272.15,0,0.456
2026-02-04,Mobile,Paid Search,667,9,574.13,0,0.488
2026-02-04,Mobile,Organic Search,619,12,1021.79,0,0.435
2026-02-04,Mobile,Email,408,9,558.05,2,0.536
2026-02-04,Mobile,Social,470,11,938.46,1,0.352
2026-02-04,Mobile,Referral,364,8,413.42,0,0.465
2026-02-04,Desktop,Paid Search,555,13,1193.0,0,0.507
2026-02-04,Desktop,Organic Search,469,13,1079.48,2,0.42
2026-02-04,Desktop,Email,287,10,619.64,0,0.353
2026-02-04,Desktop,Social,353,6,631.49,1,0.653
2026-02-04,Desktop,Referral,248,9,754.68,0,0.279
2026-02-04,Tablet,Paid Search,244,6,306.06,0,0.474
2026-02-04,Tablet,Organic Search,226,6,356.56,0,0.232
2026-02-04,Tablet,Email,132,7,734.96,0,0.479
2026-02-04,Tablet,Social,160,7,452.52,0,0.253
2026-02-04,Tablet,Referral,110,3,300.87,2,0.402
2026-02-05,Mobile,Paid Search,684,14,759.98,1,0.279
2026-02-05,Mobile,Organic Search,649,11,469.01,0,0.453
2026-02-05,Mobile,Email,427,8,672.52,0,0.393
2026-02-05,Mobile,Social,493,16,1231.42,2,0.462
2026-02-05,Mobile,Referral,343,7,536.0,0,0.39
2026-02-05,Desktop,Paid Search,524,10,849.28,2,0.428
2026-02-05,Desktop,Organic Search,493,11,1015.65,0,0.237
2026-02-05,Desktop,Email,289,10,716.8,0,0.236
2026-02-05,Desktop,Social,312,4,341.36,2,0.41
2026-02-05,Desktop,Referral,237,12,969.83,0,0.349
2026-02-05,Tablet,Paid Search,233,4,268.29,0,0.367
2026-02-05,Tablet,Organic Search,203,2,160.1,0,0.471
2026-02-05,Tablet,Email,138,5,472.2,1,0.549
2026-02-05,Tablet,Social,154,7,524.45,0,0.543
2026-02-05,Tablet,Referral,116,4,193.25,0,0.483
2026-02-06,Mobile,Paid Search,738,10,811.95,0,0.468
2026-02-06,Mobile,Organic Search,687,16,1413.9,0,0.367
2026-02-06,Mobile,Email,384,12,1154.77,0,0.51
2026-02-06,Mobile,Social,447,15,1399.38,0,0.524
2026-02-06,Mobile,Referral,330,9,711.46,1,0.43
2026-02-06,Desktop,Paid Search,525,20,2171.48,0,0.428
2026-02-06,Desktop,Organic Search,487,22,1875.4,3,0.227
2026-02-06,Desktop,Email,306,13,1285.66,0,0.356
2026-02-06,Desktop,Social,345,4,404.83,1,0.423
2026-02-06,Desktop,Referral,245,6,407.47,0,0.4
2026-02-06,Tablet,Paid Search,229,4,335.86,0,0.25
2026-02-06,Tablet,Organic Search,197,7,595.61,0,0.623
2026-02-06,Tablet,Email,122,7,712.81,0,0.582
2026-02-06,Tablet,Social,156,3,319.31,0,0.667
2026-02-06,Tablet,Referral,98,1,50.56,0,0.553
2026-02-07,Mobile,Paid Search,670,15,476.63,0,0.406
2026-02-07,Mobile,Organic Search,640,10,912.62,1,0.417
2026-02-07,Mobile,Email,400,16,1218.02,0,0.402
2026-02-07,Mobile,Social,428,7,398.41,0,0.369
2026-02-07,Mobile,Referral,338,3,177.32,0,0.543
2026-02-07,Desktop,Paid Search,537,14,952.8,1,0.413
2026-02-07,Desktop,Organic Search,490,15,558.94,4,0.313
2026-02-07,Desktop,Email,292,11,1114.66,0,0.455
2026-02-07,Desktop,Social,328,7,498.83,1,0.508
2026-02-07,Desktop,Referral,249,7,492.37,1,0.362
2026-02-07,Tablet,Paid Search,248,4,353.54,0,0.134
2026-02-07,Tablet,Organic Search,215,9,849.37,0,0.324
2026-02-07,Tablet,Email,142,3,127.76,0,0.31
2026-02-07,Tablet,Social,157,5,437.89,1,0.381
2026-02-07,Tablet,Referral,120,4,381.16,1,0.484
2026-02-08,Mobile,Paid Search,673,7,616.63,0,0.513
2026-02-08,Mobile,Organic Search,616,11,966.21,0,0.625
2026-02-08,Mobile,Email,358,17,1075.54,1,0.375
2026-02-08,Mobile,Social,497,11,944.44,1,0.411
2026-02-08,Mobile,Referral,348,9,472.24,1,0.4
2026-02-08,Desktop,Paid Search,520,13,1580.76,0,0.399
2026-02-08,Desktop,Organic Search,459,12,1051.5,0,0.288
2026-02-08,Desktop,Email,270,12,1575.81,1,0.465
2026-02-08,Desktop,Social,350,3,198.71,0,0.373
2026-02-08,Desktop,Referral,248,5,443.89,0,0.272
2026-02-08,Tablet,Paid Search,217,5,236.08,2,0.446
2026-02-08,Tablet,Organic Search,209,5,423.86,0,0.374
2026-02-08,Tablet,Email,141,6,557.88,0,0.37
2026-02-08,Tablet,Social,157,10,829.5,0,0.445
2026-02-08,Tablet,Referral,102,2,169.17,0,0.457
2026-02-09,Mobile,Paid Search,762,11,774.96,1,0.513
2026-02-09,Mobile,Organic Search,636,9,541.59,2,0.415
2026-02-09,Mobile,Email,386,6,541.27,1,0.241
2026-02-09,Mobile,Social,421,11,647.5,1,0.318
2026-02-09,Mobile,Referral,327,9,795.18,1,0.408
2026-02-09,Desktop,Paid Search,477,10,628.47,0,0.593
2026-02-09,Desktop,Organic Search,421,7,614.78,0,0.422
2026-02-09,Desktop,Email,269,9,907.85,0,0.355
2026-02-09,Desktop,Social,326,4,331.13,0,0.572
2026-02-09,Desktop,Referral,244,7,429.79,0,0.568
2026-02-09,Tablet,Paid Search,242,4,312.25,0,0.541
2026-02-09,Tablet,Organic Search,223,5,454.61,1,0.387
2026-02-09,Tablet,Email,129,4,283.49,0,0.592
2026-02-09,Tablet,Social,150,6,582.18,0,0.693
2026-02-09,Tablet,Referral,102,1,72.52,0,0.407
2026-02-10,Mobile,Paid Search,667,10,885.55,1,0.431
2026-02-10,Mobile,Organic Search,677,14,1267.92,0,0.626
2026-02-10,Mobile,Email,402,8,607.77,2,0.419
2026-02-10,Mobile,Social,446,9,690.41,0,0.535
2026-02-10,Mobile,Referral,345,6,482.93,0,0.389
2026-02-10,Desktop,Paid Search,548,11,961.65,0,0.466
2026-02-10,Desktop,Organic Search,467,10,458.85,1,0.422
2026-02-10,Desktop,Email,286,6,758.76,0,0.552
2026-02-10,Desktop,Social,354,15,1135.3,0,0.233
2026-02-10,Desktop,Referral,246,9,739.98,1,0.343
2026-02-10,Tablet,Paid Search,235,5,485.17,0,0.455
2026-02-10,Tablet,Organic Search,192,3,163.2,0,0.419
2026-02-10,Tablet,Email,135,6,557.98,0,0.491
2026-02-10,Tablet,Social,150,7,601.26,0,0.347
2026-02-10,Tablet,Referral,115,1,71.0,0,0.564
2026-02-11,Mobile,Paid Search,725,10,737.62,2,0.296
2026-02-11,Mobile,Organic Search,640,18,1555.75,2,0.569
2026-02-11,Mobile,Email,416,6,457.99,0,0.442
2026-02-11,Mobile,Social,510,15,1039.77,1,0.649
2026-02-11,Mobile,Referral,329,7,499.98,2,0.395
2026-02-11,Desktop,Paid Search,532,15,1384.09,2,0.377
2026-02-11,Desktop,Organic Search,438,12,868.07,0,0.292
2026-02-11,Desktop,Email,306,7,647.16,0,0.489
2026-02-11,Desktop,Social,321,7,564.25,0,0.507
2026-02-11,Desktop,Referral,245,8,597.69,1,0.292
2026-02-11,Tablet,Paid Search,214,4,266.47,0,0.388
2026-02-11,Tablet,Organic Search,226,6,636.04,2,0.532
2026-02-11,Tablet,Email,123,1,96.44,0,0.53
2026-02-11,Tablet,Social,149,1,77.73,0,0.455
2026-02-11,Tablet,Referral,113,4,195.77,0,0.256
2026-02-12,Mobile,Paid Search,734,18,1323.44,2,0.572
2026-02-12,Mobile,Organic Search,596,15,1290.53,0,0.514
2026-02-12,Mobile,Email,379,6,331.97,2,0.299
2026-02-12,Mobile,Social,462,13,779.1,0,0.299
2026-02-12,Mobile,Referral,323,12,1208.77,1,0.522
2026-02-12,Desktop,Paid Search,556,10,1097.87,0,0.584
2026-02-12,Desktop,Organic Search,476,10,824.52,0,0.506
2026-02-12,Desktop,Email,266,11,705.4,0,0.645
2026-02-12,Desktop,Social,369,9,434.04,0,0.384
2026-02-12,Desktop,Referral,268,10,829.98,0,0.406
2026-02-12,Tablet,Paid Search,239,6,235.85,3,0.539
2026-02-12,Tablet,Organic Search,214,3,249.14,0,0.248
2026-02-12,Tablet,Email,133,3,261.74,0,0.269
2026-02-12,Tablet,Social,150,5,209.01,0,0.414
2026-02-12,Tablet,Referral,105,1,55.44,1,0.174
2026-02-13,Mobile,Paid Search,703,16,1344.48,0,0.382
2026-02-13,Mobile,Organic Search,603,11,1110.21,3,0.304
2026-02-13,Mobile,Email,391,3,301.77,1,0.461
2026-02-13,Mobile,Social,506,11,707.84,2,0.427
2026-02-13,Mobile,Referral,325,5,433.6,0,0.463
2026-02-13,Desktop,Paid Search,507,16,926.81,1,0.376
2026-02-13,Desktop,Organic Search,476,7,812.28,0,0.294
2026-02-13,Desktop,Email,298,8,620.03,0,0.383
2026-02-13,Desktop,Social,337,7,563.68,0,0.401
2026-02-13,Desktop,Referral,260,4,335.31,0,0.397
2026-02-13,Tablet,Paid Search,223,3,234.38,0,0.306
2026-02-13,Tablet,Organic Search,220,8,477.22,2,0.588
2026-02-13,Tablet,Email,125,3,285.95,0,0.367
2026-02-13,Tablet,Social,156,5,500.83,1,0.422
2026-02-13,Tablet,Referral,119,3,197.64,0,0.489
2026-02-14,Mobile,Paid Search,678,16,1124.95,1,0.474
2026-02-14,Mobile,Organic Search,644,14,1095.41,2,0.382
2026-02-14,Mobile,Email,404,12,1037.84,0,0.323
2026-02-14,Mobile,Social,462,11,499.33,0,0.45
2026-02-14,Mobile,Referral,313,8,485.32,0,0.495
2026-02-14,Desktop,Paid Search,512,14,876.36,2,0.363
2026-02-14,Desktop,Organic Search,478,14,1089.27,1,0.541
2026-02-14,Desktop,Email,298,17,1577.51,3,0.621
2026-02-14,Desktop,Social,342,10,609.55,0,0.623
2026-02-14,Desktop,Referral,237,5,500.56,0,0.675
2026-02-14,Tablet,Paid Search,254,6,551.58,1,0.573
2026-02-14,Tablet,Organic Search,224,2,188.66,0,0.273
2026-02-14,Tablet,Email,122,4,424.54,0,0.308
